"time","y_11.y","y_22.y","u_11.y","u_22.y","IAE_1.y","IAE_2.y","IE_1.y","IE_2.y"
2656,1,-4.42433e-8,0.156983,0.0534066,18.5981,34.9583,1.85125,-0.0482657
2657,1,-4.56915e-8,0.156983,0.0534066,18.5981,34.9583,1.85125,-0.0482657
2658,1,-4.861e-8,0.156983,0.0534066,18.5981,34.9583,1.85125,-0.0482656
2659,1,-5.11656e-8,0.156983,0.0534066,18.5981,34.9583,1.85125,-0.0482656
2660,1,-5.17708e-8,0.156983,0.0534066,18.5981,34.9583,1.85125,-0.0482655
2661,1,-5.26096e-8,0.156983,0.0534066,18.5981,34.9583,1.85125,-0.0482655
2662,1,-5.17365e-8,0.156983,0.0534066,18.5981,34.9583,1.85125,-0.0482654
2663,1,-5.05504e-8,0.156983,0.0534066,18.5981,34.9583,1.85125,-0.0482654
2664,1,-5.02712e-8,0.156983,0.0534066,18.5981,34.9583,1.85125,-0.0482653
2665,1,-4.98975e-8,0.156983,0.0534066,18.5981,34.9583,1.85125,-0.0482653
2666,1,-4.94953e-8,0.156983,0.0534066,18.5981,34.9583,1.85125,-0.0482652
2667,1,-4.94118e-8,0.156983,0.0534066,18.5981,34.9583,1.85125,-0.0482652
2668,1,-4.82385e-8,0.156983,0.0534066,18.5981,34.9583,1.85125,-0.0482651
2669,1,-4.69771e-8,0.156983,0.0534066,18.5981,34.9583,1.85125,-0.0482651
2670,1,-4.49557e-8,0.156983,0.0534066,18.5981,34.9583,1.85125,-0.048265
2671,1,-4.26268e-8,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.048265
2672,1,-4.05339e-8,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482649
2673,1,-3.91131e-8,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482649
2674,1,-3.79661e-8,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482649
2675,1,-3.67087e-8,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482648
2676,1,-3.41201e-8,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482648
2677,1,-3.05606e-8,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482648
2678,1,-2.71929e-8,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482647
2679,1,-2.54763e-8,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482647
2680,1,-2.4253e-8,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482647
2681,1,-2.35131e-8,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482647
2682,1,-2.32265e-8,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482646
2683,1,-2.30037e-8,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482646
2684,1,-2.24542e-8,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482646
2685,1,-2.15469e-8,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482646
2686,1,-2.0357e-8,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482645
2687,1,-1.87381e-8,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482645
2688,1,-1.70848e-8,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482645
2689,1,-1.54282e-8,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482645
2690,1,-1.33743e-8,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482645
2691,1,-1.21241e-8,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482645
2692,1,-1.09884e-8,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2693,1,-9.92425e-9,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2694,1,-8.84767e-9,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2695,1,-8.05224e-9,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2696,1,-5.29992e-9,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2697,1,-4.72778e-9,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2698,1,-4.25142e-9,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2699,1,-4.08708e-9,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2700,1,-3.91734e-9,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2701,1,-3.3208e-9,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2702,1,-3.08997e-9,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2703,1,-2.78016e-9,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2704,1,-1.85729e-9,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2705,1,-1.17498e-9,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2706,1,-6.70268e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2707,1,-4.82475e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2708,1,1.21472e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2709,1,1.85088e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2710,1,1.89606e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2711,1,2.89808e-11,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2712,1,8.79805e-11,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2713,1,4.36569e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2714,1,2.80746e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2715,1,7.24804e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2716,1,1.05483e-9,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2717,1,1.01047e-9,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2718,1,1.01401e-9,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2719,1,1.69275e-9,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2720,1,1.69219e-9,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2721,1,2.43338e-9,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2722,1,2.17498e-9,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2723,1,1.86508e-9,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2724,1,1.47488e-9,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2725,1,2.11235e-9,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2726,1,2.3431e-9,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2727,1,2.01649e-9,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2728,1,1.93976e-9,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2729,1,1.43473e-9,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2730,1,9.01748e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2731,1,3.71473e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2732,1,1.28934e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2733,1,1.24807e-11,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2734,1,-1.01126e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2735,1,-2.28384e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2736,1,-1.08751e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2737,1,-1.38134e-11,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2738,1,-1.85052e-12,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2739,1,1.7577e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2740,1,4.31151e-11,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2741,1,-1.93088e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2742,1,-9.91187e-11,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2743,1,1.27421e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2744,1,-4.82505e-11,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2745,1,6.21159e-11,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2746,1,-6.06553e-11,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2747,1,6.49465e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2748,1,1.00976e-9,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2749,1,8.81198e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2750,1,5.8901e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2751,1,3.18188e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2752,1,9.91203e-11,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2753,1,2.00732e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2754,1,3.21498e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2755,1,2.34781e-11,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2756,1,-2.83046e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2757,1,-3.059e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2758,1,-4.9547e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2759,1,-6.36413e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2760,1,-7.50351e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2761,1,-8.35502e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2762,1,-8.41863e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2763,1,-7.86887e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2764,1,-6.89668e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2765,1,-5.67289e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2766,1,-6.44153e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2767,1,-5.90065e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2768,1,-6.8423e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2769,1,-7.57882e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2770,1,-7.76703e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2771,1,-7.81118e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2772,1,-7.26062e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2773,1,-5.31745e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2774,1,-5.49325e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2775,1,-5.4378e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2776,1,-3.19578e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2777,1,-3.73527e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2778,1,-1.54505e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2779,1,-2.18075e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2780,1,5.07008e-11,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2781,1,1.9402e-11,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2782,1,3.21819e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2783,1,3.69501e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2784,1,4.05503e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2785,1,1.83368e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2786,1,2.62208e-11,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2787,1,-2.09837e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2788,1,-2.0812e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2789,1,-2.76299e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2790,1,-3.40875e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2791,1,-3.68763e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2792,1,-3.72965e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2793,1,-3.42648e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2794,1,-2.96697e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2795,1,-2.47078e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2796,1,-1.95191e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2797,1,-1.26284e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2798,1,-6.13583e-11,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2799,1,-1.73173e-12,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2800,1,8.58009e-11,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2801,1,-2.69631e-11,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2802,1,-1.86985e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2803,1,-1.04299e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2804,1,-2.22453e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2805,1,-1.62806e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2806,1,-2.6706e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2807,1,-1.53076e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2808,1,-2.0499e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2809,1,-2.80806e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2810,1,-2.46582e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2811,1,-2.0499e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2812,1,-1.26053e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2813,1,1.47748e-11,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2814,1,2.19628e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2815,1,1.51758e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2816,1,4.85398e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2817,1,3.86526e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2818,1,2.69626e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2819,1,2.74371e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2820,1,8.3372e-11,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2821,1,-7.38116e-11,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2822,1,-4.08926e-11,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2823,1,-1.65085e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2824,1,-2.55206e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2825,1,-2.11158e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2826,1,-2.63741e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2827,1,-2.71926e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2828,1,-3.37854e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2829,1,-2.34539e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2830,1,-3.24788e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2831,1,-1.90913e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2832,1,5.05995e-11,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2833,1,4.57344e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2834,1,1.08408e-9,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2835,1,1.50075e-9,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2836,1,1.6611e-9,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2837,1,1.59865e-9,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2838,1,1.32143e-9,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2839,1,9.3651e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2840,1,3.73104e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2841,1,-1.50429e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2842,1,-5.83181e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2843,1,-8.27078e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2844,1,-9.12096e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2845,1,-8.375e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2846,1,-6.93456e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2847,1,-5.57407e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2848,1,-5.07767e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2849,1,-5.07655e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2850,1,-3.85461e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2851,1,-3.41221e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2852,1,-4.12119e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2853,1,-5.77172e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2854,1,-6.1388e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2855,1,-5.86282e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2856,1,-4.47218e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2857,1,-3.39207e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2858,1,-1.83163e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2859,1,3.92477e-11,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2860,1,1.88673e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2861,1,2.36601e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2862,1,2.99525e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2863,1,2.83928e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2864,1,1.51783e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2865,1,-6.85838e-11,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2866,1,-3.22913e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2867,1,-5.73286e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2868,1,-7.46088e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2869,1,-8.12682e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2870,1,-7.63876e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2871,1,-6.14909e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2872,1,-3.6985e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2873,1,-2.02733e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2874,1,-1.12818e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2875,1,-1.0729e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2876,1,-1.42128e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2877,1,-2.04068e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2878,1,-2.68055e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2879,1,-3.99484e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2880,1,-5.13326e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2881,1,-5.86834e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2882,1,-6.14628e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2883,1,-5.49328e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2884,1,-4.20884e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2885,1,-2.51851e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2886,1,-5.29674e-11,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2887,1,1.09518e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2888,1,2.19661e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2889,1,2.11524e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2890,1,1.26686e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2891,1,-4.31268e-11,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2892,1,-2.74756e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2893,1,-4.50299e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2894,1,-5.97909e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2895,1,-6.69856e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2896,1,-6.47807e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2897,1,-5.70499e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2898,1,-4.40913e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2899,1,-2.15606e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2900,1,-1.48019e-11,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2901,1,1.29568e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2902,1,2.3339e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2903,1,2.04399e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2904,1,1.10851e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2905,1,-6.60745e-11,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2906,1,-2.47975e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2907,1,-4.15828e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2908,1,-5.47772e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2909,1,-5.30988e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2910,1,-5.07893e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2911,1,-4.2046e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2912,1,-3.1665e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2913,1,-2.07747e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2914,1,-9.75338e-11,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2915,1,2.38387e-12,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2916,1,9.82734e-11,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2917,1,1.99278e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2918,1,1.94384e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2919,1,9.0306e-11,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2920,1,-8.15872e-11,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2921,1,-2.5052e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2922,1,-4.13182e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2923,1,-5.46202e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2924,1,-6.04703e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2925,1,-6.44459e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2926,1,-6.11191e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2927,1,-4.48266e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2928,1,-2.80407e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2929,1,-7.22364e-11,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2930,1,1.58554e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2931,1,3.23519e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2932,1,4.06105e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2933,1,4.31702e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2934,1,3.41562e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2935,1,2.39075e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2936,1,1.23425e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2937,1,-1.77791e-11,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2938,1,-1.75382e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2939,1,-3.32961e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2940,1,-4.52329e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2941,1,-5.35877e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2942,1,-5.53937e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2943,1,-5.09861e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2944,1,-3.8552e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2945,1,-1.96473e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2946,1,4.48841e-11,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2947,1,3.33971e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2948,1,6.06613e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2949,1,8.30626e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2950,1,9.47216e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2951,1,9.04828e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2952,1,6.85676e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
2953,1,3.70145e-10,0.156983,0.0534067,18.5981,34.9583,1.85125,-0.0482644
