"time","IAE_1.y","IAE_2.y","IE_1.y","IE_2.y","y_11.y","y_22.y","r_11.y","r_22.y"
370,71.533,63.8771,71.533,-63.8771,0.964174,0.0780746,1,0
371,71.5687,63.955,71.5687,-63.955,0.964352,0.0776861,1,0
372,71.6042,64.0325,71.6042,-64.0325,0.964529,0.0772996,1,0
373,71.6396,64.1096,71.6396,-64.1096,0.964706,0.076915,1,0
374,71.6748,64.1863,71.6748,-64.1863,0.964882,0.0765323,1,0
375,71.7099,64.2627,71.7099,-64.2627,0.965056,0.0761516,1,0
376,71.7447,64.3386,71.7447,-64.3386,0.96523,0.0757727,1,0
377,71.7794,64.4142,71.7794,-64.4142,0.965403,0.0753957,1,0
378,71.8139,64.4894,71.8139,-64.4894,0.965575,0.0750206,1,0
379,71.8483,64.5643,71.8483,-64.5643,0.965747,0.0746473,1,0
380,71.8824,64.6387,71.8824,-64.6387,0.965917,0.0742759,1,0
381,71.9164,64.7128,71.9164,-64.7128,0.966087,0.0739064,1,0
382,71.9503,64.7865,71.9503,-64.7865,0.966255,0.0735387,1,0
383,71.9839,64.8599,71.9839,-64.8599,0.966423,0.0731728,1,0
384,72.0174,64.9329,72.0174,-64.9329,0.96659,0.0728087,1,0
385,72.0507,65.0055,72.0507,-65.0055,0.966757,0.0724465,1,0
386,72.0839,65.0778,72.0839,-65.0778,0.966922,0.072086,1,0
387,72.1169,65.1497,72.1169,-65.1497,0.967087,0.0717274,1,0
388,72.1497,65.2212,72.1497,-65.2212,0.96725,0.0713705,1,0
389,72.1824,65.2924,72.1824,-65.2924,0.967413,0.0710154,1,0
390,72.2149,65.3633,72.2149,-65.3633,0.967575,0.0706621,1,0
391,72.2472,65.4337,72.2472,-65.4337,0.967737,0.0703105,1,0
392,72.2794,65.5039,72.2794,-65.5039,0.967897,0.0699607,1,0
393,72.3114,65.5737,72.3114,-65.5737,0.968057,0.0696126,1,0
394,72.3433,65.6431,72.3433,-65.6431,0.968216,0.0692663,1,0
395,72.375,65.7122,72.375,-65.7122,0.968374,0.0689216,1,0
396,72.4066,65.781,72.4066,-65.781,0.968531,0.0685787,1,0
397,72.438,65.8494,72.438,-65.8494,0.968688,0.0682375,1,0
398,72.4692,65.9174,72.4692,-65.9174,0.968844,0.067898,1,0
399,72.5003,65.9852,72.5003,-65.9852,0.968999,0.0675602,1,0
400,72.5312,66.0526,72.5312,-66.0526,0.969153,0.067224,1,0
401,72.562,66.1196,72.562,-66.1196,0.969307,0.0668896,1,0
402,72.5926,66.1863,72.5926,-66.1863,0.969459,0.0665568,1,0
403,72.623,66.2527,72.623,-66.2527,0.969611,0.0662256,1,0
404,72.6534,66.3188,72.6534,-66.3188,0.969762,0.0658961,1,0
405,72.6835,66.3845,72.6835,-66.3845,0.969913,0.0655683,1,0
406,72.7135,66.4499,72.7135,-66.4499,0.970063,0.0652421,1,0
407,72.7434,66.515,72.7434,-66.515,0.970211,0.0649175,1,0
408,72.7731,66.5798,72.7731,-66.5798,0.97036,0.0645945,1,0
409,72.8027,66.6442,72.8027,-66.6442,0.970507,0.0642731,1,0
410,72.8321,66.7083,72.8321,-66.7083,0.970654,0.0639533,1,0
411,72.8614,66.7721,72.8614,-66.7721,0.9708,0.0636351,1,0
412,72.8905,66.8356,72.8905,-66.8356,0.970945,0.0633185,1,0
413,72.9195,66.8987,72.9195,-66.8987,0.97109,0.0630035,1,0
414,72.9483,66.9616,72.9483,-66.9616,0.971234,0.06269,1,0
415,72.977,67.0241,72.977,-67.0241,0.971377,0.0623781,1,0
416,73.0056,67.0863,73.0056,-67.0863,0.971519,0.0620677,1,0
417,73.034,67.1483,73.034,-67.1483,0.971661,0.0617589,1,0
418,73.0622,67.2099,73.0622,-67.2099,0.971802,0.0614516,1,0
419,73.0904,67.2712,73.0904,-67.2712,0.971942,0.0611459,1,0
420,73.1184,67.3322,73.1184,-67.3322,0.972082,0.0608417,1,0
421,73.1462,67.3928,73.1462,-67.3928,0.972221,0.060539,1,0
422,73.1739,67.4532,73.1739,-67.4532,0.972359,0.0602378,1,0
423,73.2015,67.5133,73.2015,-67.5133,0.972496,0.0599381,1,0
424,73.2289,67.5731,73.2289,-67.5731,0.972633,0.0596398,1,0
425,73.2562,67.6326,73.2562,-67.6326,0.972769,0.0593431,1,0
426,73.2834,67.6918,73.2834,-67.6918,0.972905,0.0590479,1,0
427,73.3104,67.7507,73.3104,-67.7507,0.97304,0.0587541,1,0
428,73.3373,67.8093,73.3373,-67.8093,0.973174,0.0584617,1,0
429,73.3641,67.8676,73.3641,-67.8676,0.973307,0.0581709,1,0
430,73.3907,67.9256,73.3907,-67.9256,0.97344,0.0578815,1,0
431,73.4172,67.9834,73.4172,-67.9834,0.973572,0.0575935,1,0
432,73.4435,68.0408,73.4435,-68.0408,0.973704,0.0573069,1,0
433,73.4698,68.098,73.4698,-68.098,0.973835,0.0570218,1,0
434,73.4959,68.1549,73.4959,-68.1549,0.973965,0.0567381,1,0
435,73.5218,68.2115,73.5218,-68.2115,0.974094,0.0564558,1,0
436,73.5477,68.2678,73.5477,-68.2678,0.974223,0.0561749,1,0
437,73.5734,68.3238,73.5734,-68.3238,0.974351,0.0558954,1,0
438,73.599,68.3796,73.599,-68.3796,0.974479,0.0556173,1,0
439,73.6244,68.4351,73.6244,-68.4351,0.974606,0.0553406,1,0
440,73.6498,68.4903,73.6498,-68.4903,0.974732,0.0550653,1,0
441,73.675,68.5452,73.675,-68.5452,0.974858,0.0547913,1,0
442,73.7001,68.5998,73.7001,-68.5998,0.974983,0.0545187,1,0
443,73.725,68.6542,73.725,-68.6542,0.975108,0.0542474,1,0
444,73.7498,68.7083,73.7498,-68.7083,0.975232,0.0539775,1,0
445,73.7746,68.7622,73.7746,-68.7622,0.975355,0.053709,1,0
446,73.7991,68.8158,73.7991,-68.8158,0.975477,0.0534417,1,0
447,73.8236,68.8691,73.8236,-68.8691,0.975599,0.0531759,1,0
448,73.8479,68.9221,73.8479,-68.9221,0.975721,0.0529113,1,0
449,73.8722,68.9749,73.8722,-68.9749,0.975842,0.052648,1,0
450,73.8963,69.0274,73.8963,-69.0274,0.975962,0.0523861,1,0
451,73.9202,69.0797,73.9202,-69.0797,0.976081,0.0521254,1,0
452,73.9441,69.1317,73.9441,-69.1317,0.9762,0.0518661,1,0
453,73.9678,69.1834,73.9678,-69.1834,0.976319,0.051608,1,0
454,73.9915,69.2349,73.9915,-69.2349,0.976437,0.0513513,1,0
455,74.015,69.2861,74.015,-69.2861,0.976554,0.0510958,1,0
456,74.0383,69.3371,74.0383,-69.3371,0.976671,0.0508416,1,0
457,74.0616,69.3878,74.0616,-69.3878,0.976787,0.0505886,1,0
458,74.0848,69.4382,74.0848,-69.4382,0.976902,0.0503369,1,0
459,74.1078,69.4885,74.1078,-69.4885,0.977017,0.0500865,1,0
460,74.1307,69.5384,74.1307,-69.5384,0.977131,0.0498373,1,0
461,74.1536,69.5881,74.1536,-69.5881,0.977245,0.0495893,1,0
462,74.1763,69.6376,74.1763,-69.6376,0.977358,0.0493426,1,0
463,74.1988,69.6868,74.1988,-69.6868,0.977471,0.0490971,1,0
464,74.2213,69.7358,74.2213,-69.7358,0.977583,0.0488528,1,0
465,74.2437,69.7845,74.2437,-69.7845,0.977695,0.0486097,1,0
466,74.2659,69.833,74.2659,-69.833,0.977806,0.0483679,1,0
467,74.2881,69.8813,74.2881,-69.8813,0.977916,0.0481272,1,0
468,74.3101,69.9293,74.3101,-69.9293,0.978026,0.0478878,1,0
469,74.332,69.977,74.332,-69.977,0.978135,0.0476495,1,0
470,74.3538,70.0246,74.3538,-70.0246,0.978244,0.0474124,1,0
471,74.3755,70.0719,74.3755,-70.0719,0.978352,0.0471765,1,0
472,74.3971,70.1189,74.3971,-70.1189,0.97846,0.0469418,1,0
473,74.4186,70.1657,74.4186,-70.1657,0.978567,0.0467083,1,0
474,74.44,70.2123,74.44,-70.2123,0.978674,0.0464759,1,0
475,74.4613,70.2587,74.4613,-70.2587,0.97878,0.0462446,1,0
476,74.4824,70.3048,74.4824,-70.3048,0.978885,0.0460146,1,0
477,74.5035,70.3507,74.5035,-70.3507,0.978991,0.0457856,1,0
478,74.5244,70.3964,74.5244,-70.3964,0.979095,0.0455578,1,0
479,74.5453,70.4418,74.5453,-70.4418,0.979199,0.0453312,1,0
480,74.566,70.4871,74.566,-70.4871,0.979303,0.0451056,1,0
481,74.5867,70.5321,74.5867,-70.5321,0.979406,0.0448812,1,0
482,74.6072,70.5768,74.6072,-70.5768,0.979508,0.0446579,1,0
483,74.6277,70.6214,74.6277,-70.6214,0.97961,0.0444357,1,0
484,74.648,70.6657,74.648,-70.6657,0.979711,0.0442146,1,0
485,74.6683,70.7098,74.6683,-70.7098,0.979812,0.0439946,1,0
486,74.6884,70.7537,74.6884,-70.7537,0.979913,0.0437757,1,0
487,74.7084,70.7974,74.7084,-70.7974,0.980013,0.0435579,1,0
488,74.7284,70.8408,74.7284,-70.8408,0.980112,0.0433412,1,0
489,74.7482,70.884,74.7482,-70.884,0.980211,0.0431256,1,0
490,74.7679,70.9271,74.7679,-70.9271,0.98031,0.042911,1,0
491,74.7876,70.9699,74.7876,-70.9699,0.980408,0.0426975,1,0
492,74.8071,71.0125,74.8071,-71.0125,0.980505,0.0424851,1,0
493,74.8266,71.0548,74.8266,-71.0548,0.980602,0.0422737,1,0
494,74.8459,71.097,74.8459,-71.097,0.980699,0.0420634,1,0
495,74.8652,71.139,74.8652,-71.139,0.980795,0.0418541,1,0
496,74.8843,71.1807,74.8843,-71.1807,0.98089,0.0416458,1,0
497,74.9034,71.2223,74.9034,-71.2223,0.980985,0.0414386,1,0
498,74.9224,71.2636,74.9224,-71.2636,0.98108,0.0412325,1,0
499,74.9412,71.3047,74.9412,-71.3047,0.981174,0.0410273,1,0
500,74.96,71.3456,74.96,-71.3456,0.981268,0.0408232,1,0
501,74.9787,71.3864,74.9787,-71.3864,0.981361,0.0406201,1,0
502,74.9973,71.4269,74.9973,-71.4269,0.981454,0.040418,1,0
503,75.0158,71.4672,75.0158,-71.4672,0.981546,0.0402169,1,0
504,75.0342,71.5073,75.0342,-71.5073,0.981638,0.0400168,1,0
505,75.0525,71.5472,75.0525,-71.5472,0.981729,0.0398177,1,0
506,75.0707,71.587,75.0707,-71.587,0.98182,0.0396196,1,0
507,75.0889,71.6265,75.0889,-71.6265,0.98191,0.0394225,1,0
508,75.1069,71.6658,75.1069,-71.6658,0.982,0.0392263,1,0
509,75.1249,71.7049,75.1249,-71.7049,0.98209,0.0390312,1,0
510,75.1427,71.7439,75.1427,-71.7439,0.982179,0.038837,1,0
511,75.1605,71.7826,75.1605,-71.7826,0.982268,0.0386437,1,0
512,75.1782,71.8211,75.1782,-71.8211,0.982356,0.0384515,1,0
513,75.1958,71.8595,75.1958,-71.8595,0.982444,0.0382602,1,0
514,75.2133,71.8977,75.2133,-71.8977,0.982531,0.0380698,1,0
515,75.2307,71.9356,75.2307,-71.9356,0.982618,0.0378804,1,0
516,75.2481,71.9734,75.2481,-71.9734,0.982704,0.0376919,1,0
517,75.2653,72.011,75.2653,-72.011,0.982791,0.0375044,1,0
518,75.2825,72.0484,75.2825,-72.0484,0.982876,0.0373178,1,0
519,75.2996,72.0857,75.2996,-72.0857,0.982961,0.0371321,1,0
520,75.3166,72.1227,75.3166,-72.1227,0.983046,0.0369474,1,0
521,75.3335,72.1596,75.3335,-72.1596,0.98313,0.0367635,1,0
522,75.3503,72.1962,75.3503,-72.1962,0.983214,0.0365806,1,0
523,75.3671,72.2327,75.3671,-72.2327,0.983298,0.0363986,1,0
524,75.3837,72.269,75.3837,-72.269,0.983381,0.0362175,1,0
525,75.4003,72.3052,75.4003,-72.3052,0.983464,0.0360373,1,0
526,75.4168,72.3411,75.4168,-72.3411,0.983546,0.035858,1,0
527,75.4332,72.3769,75.4332,-72.3769,0.983628,0.0356796,1,0
528,75.4495,72.4125,75.4495,-72.4125,0.983709,0.0355021,1,0
529,75.4658,72.4479,75.4658,-72.4479,0.98379,0.0353255,1,0
530,75.482,72.4831,75.482,-72.4831,0.983871,0.0351497,1,0
531,75.4981,72.5182,75.4981,-72.5182,0.983951,0.0349748,1,0
532,75.5141,72.5531,75.5141,-72.5531,0.984031,0.0348008,1,0
533,75.53,72.5878,75.53,-72.5878,0.984111,0.0346277,1,0
534,75.5458,72.6223,75.5458,-72.6223,0.98419,0.0344554,1,0
535,75.5616,72.6567,75.5616,-72.6567,0.984268,0.0342839,1,0
536,75.5773,72.6909,75.5773,-72.6909,0.984347,0.0341134,1,0
537,75.5929,72.7249,75.5929,-72.7249,0.984424,0.0339436,1,0
538,75.6085,72.7588,75.6085,-72.7588,0.984502,0.0337748,1,0
539,75.6239,72.7925,75.6239,-72.7925,0.984579,0.0336067,1,0
540,75.6393,72.826,75.6393,-72.826,0.984656,0.0334395,1,0
541,75.6546,72.8593,75.6546,-72.8593,0.984732,0.0332731,1,0
542,75.6698,72.8925,75.6698,-72.8925,0.984808,0.0331076,1,0
543,75.685,72.9256,75.685,-72.9256,0.984884,0.0329429,1,0
544,75.7001,72.9584,75.7001,-72.9584,0.984959,0.032779,1,0
545,75.7151,72.9911,75.7151,-72.9911,0.985034,0.0326159,1,0
546,75.73,73.0237,75.73,-73.0237,0.985108,0.0324536,1,0
547,75.7449,73.056,75.7449,-73.056,0.985182,0.0322921,1,0
548,75.7596,73.0882,75.7596,-73.0882,0.985256,0.0321315,1,0
549,75.7743,73.1203,75.7743,-73.1203,0.985329,0.0319716,1,0
550,75.789,73.1522,75.789,-73.1522,0.985402,0.0318125,1,0
551,75.8035,73.1839,75.8035,-73.1839,0.985475,0.0316543,1,0
552,75.818,73.2155,75.818,-73.2155,0.985547,0.0314968,1,0
553,75.8324,73.2469,75.8324,-73.2469,0.985619,0.03134,1,0
554,75.8468,73.2782,75.8468,-73.2782,0.985691,0.0311841,1,0
555,75.8611,73.3093,75.8611,-73.3093,0.985762,0.031029,1,0
556,75.8753,73.3402,75.8753,-73.3402,0.985833,0.0308746,1,0
557,75.8894,73.371,75.8894,-73.371,0.985903,0.030721,1,0
558,75.9035,73.4017,75.9035,-73.4017,0.985973,0.0305681,1,0
559,75.9175,73.4322,75.9175,-73.4322,0.986043,0.030416,1,0
560,75.9314,73.4625,75.9314,-73.4625,0.986113,0.0302647,1,0
561,75.9452,73.4927,75.9452,-73.4927,0.986182,0.0301141,1,0
562,75.959,73.5227,75.959,-73.5227,0.98625,0.0299643,1,0
563,75.9727,73.5526,75.9727,-73.5526,0.986319,0.0298152,1,0
564,75.9864,73.5824,75.9864,-73.5824,0.986387,0.0296669,1,0
565,76,73.612,76,-73.612,0.986455,0.0295193,1,0
566,76.0135,73.6414,76.0135,-73.6414,0.986522,0.0293724,1,0
567,76.0269,73.6707,76.0269,-73.6707,0.986589,0.0292263,1,0
568,76.0403,73.6999,76.0403,-73.6999,0.986656,0.0290808,1,0
569,76.0536,73.7289,76.0536,-73.7289,0.986722,0.0289362,1,0
570,76.0668,73.7577,76.0668,-73.7577,0.986788,0.0287922,1,0
571,76.08,73.7865,76.08,-73.7865,0.986854,0.0286489,1,0
572,76.0931,73.815,76.0931,-73.815,0.986919,0.0285064,1,0
573,76.1062,73.8435,76.1062,-73.8435,0.986984,0.0283646,1,0
574,76.1192,73.8718,76.1192,-73.8718,0.987049,0.0282234,1,0
575,76.1321,73.8999,76.1321,-73.8999,0.987114,0.028083,1,0
576,76.1449,73.9279,76.1449,-73.9279,0.987178,0.0279433,1,0
577,76.1577,73.9558,76.1577,-73.9558,0.987242,0.0278043,1,0
578,76.1705,73.9835,76.1705,-73.9835,0.987305,0.0276659,1,0
579,76.1831,74.0111,76.1831,-74.0111,0.987368,0.0275283,1,0
580,76.1957,74.0386,76.1957,-74.0386,0.987431,0.0273913,1,0
581,76.2083,74.0659,76.2083,-74.0659,0.987494,0.027255,1,0
582,76.2207,74.0931,76.2207,-74.0931,0.987556,0.0271194,1,0
583,76.2331,74.1202,76.2331,-74.1202,0.987618,0.0269845,1,0
584,76.2455,74.1471,76.2455,-74.1471,0.987679,0.0268502,1,0
585,76.2578,74.1739,76.2578,-74.1739,0.987741,0.0267166,1,0
586,76.27,74.2005,76.27,-74.2005,0.987802,0.0265837,1,0
587,76.2822,74.227,76.2822,-74.227,0.987862,0.0264515,1,0
588,76.2943,74.2534,76.2943,-74.2534,0.987923,0.0263198,1,0
589,76.3063,74.2797,76.3063,-74.2797,0.987983,0.0261889,1,0
590,76.3183,74.3058,76.3183,-74.3058,0.988043,0.0260586,1,0
591,76.3303,74.3318,76.3303,-74.3318,0.988102,0.0259289,1,0
592,76.3421,74.3576,76.3421,-74.3576,0.988161,0.0257999,1,0
593,76.3539,74.3834,76.3539,-74.3834,0.98822,0.0256716,1,0
594,76.3657,74.409,76.3657,-74.409,0.988279,0.0255438,1,0
595,76.3774,74.4345,76.3774,-74.4345,0.988337,0.0254168,1,0
596,76.389,74.4598,76.389,-74.4598,0.988395,0.0252903,1,0
597,76.4006,74.485,76.4006,-74.485,0.988453,0.0251645,1,0
598,76.4121,74.5102,76.4121,-74.5102,0.98851,0.0250393,1,0
599,76.4236,74.5351,76.4236,-74.5351,0.988568,0.0249147,1,0
600,76.435,74.56,76.435,-74.56,0.988624,0.0247907,1,0
600,76.435,74.56,76.435,-74.56,0.988624,0.0247907,1,0
600,76.435,74.56,76.435,-74.56,0.988624,0.0247907,1,0
600,76.435,74.56,76.435,-74.56,0.988624,0.0247907,1,1
601,76.4463,75.5353,76.4463,-73.5847,0.988681,0.0246674,1,1
602,76.4576,76.5106,76.4576,-72.6093,0.988737,0.0245447,1,1
603,76.4688,77.4862,76.4688,-71.6338,0.988793,0.0244225,1,1
604,76.4761,78.4557,76.4761,-70.6642,0.99678,0.036426,1,1
605,76.4781,79.4133,76.4754,-69.7067,1.00455,0.0484301,1,1
606,76.4865,80.3589,76.467,-68.7611,1.01223,0.0604348,1,1
607,76.5025,81.2925,76.451,-67.8275,1.01977,0.0723666,1,1
608,76.5259,82.2142,76.4275,-66.9057,1.02711,0.084152,1,1
609,76.5566,83.1242,76.3969,-65.9957,1.03426,0.0957909,1,1
610,76.5943,84.0228,76.3591,-65.0972,1.04122,0.107098,1,1
611,76.6389,84.9103,76.3145,-64.2097,1.04798,0.11799,1,1
612,76.6902,85.787,76.2633,-63.333,1.05456,0.128569,1,1
613,76.748,86.6533,76.2055,-62.4667,1.06095,0.138846,1,1
614,76.812,87.5094,76.1414,-61.6105,1.06715,0.148835,1,1
615,76.8822,88.3557,76.0713,-60.7642,1.07317,0.158549,1,1
616,76.9583,89.1925,75.9952,-59.9275,1.079,0.167998,1,1
617,77.0401,90.0199,75.9134,-59.1001,1.08465,0.177192,1,1
618,77.1275,90.8382,75.826,-58.2818,1.09012,0.186143,1,1
619,77.2202,91.6477,75.7332,-57.4723,1.09542,0.194859,1,1
620,77.3182,92.4486,75.6352,-56.6714,1.10054,0.203349,1,1
621,77.4212,93.2411,75.5322,-55.8788,1.1055,0.211624,1,1
622,77.5291,94.0255,75.4243,-55.0945,1.11028,0.21969,1,1
623,77.6417,94.8018,75.3117,-54.3181,1.1149,0.227555,1,1
624,77.7588,95.5704,75.1946,-53.5495,1.11936,0.235228,1,1
625,77.8804,96.3315,75.0731,-52.7885,1.12367,0.242715,1,1
626,78.0061,97.0851,74.9473,-52.0349,1.12781,0.250024,1,1
627,78.1359,97.8315,74.8175,-51.2885,1.13181,0.25716,1,1
628,78.2696,98.5709,74.6838,-50.5491,1.13566,0.264131,1,1
629,78.4071,99.3033,74.5463,-49.8166,1.13936,0.270942,1,1
630,78.5483,100.029,74.4052,-49.0909,1.14292,0.277598,1,1
631,78.6929,100.748,74.2605,-48.3718,1.14634,0.284106,1,1
632,78.8409,101.461,74.1126,-47.659,1.14962,0.29047,1,1
633,78.9921,102.167,73.9614,-46.9526,1.15278,0.296697,1,1
634,79.1464,102.868,73.8071,-46.2524,1.1558,0.302789,1,1
635,79.3036,103.562,73.6498,-45.5581,1.1587,0.308753,1,1
636,79.4637,104.25,73.4897,-44.8698,1.16147,0.314593,1,1
637,79.6265,104.933,73.3269,-44.1873,1.16413,0.320312,1,1
638,79.7919,105.61,73.1615,-43.5104,1.16666,0.325915,1,1
639,79.9598,106.281,72.9937,-42.839,1.16909,0.331406,1,1
640,80.13,106.947,72.8234,-42.1731,1.1714,0.336789,1,1
641,80.3025,107.607,72.6509,-41.5126,1.17361,0.342067,1,1
642,80.4772,108.263,72.4763,-40.8572,1.17571,0.347244,1,1
643,80.6539,108.913,72.2995,-40.207,1.17771,0.352323,1,1
644,80.8326,109.558,72.1209,-39.5618,1.17961,0.357307,1,1
645,81.0131,110.198,71.9404,-38.9216,1.18142,0.3622,1,1
646,81.1954,110.834,71.7581,-38.2862,1.18313,0.367004,1,1
647,81.3793,111.464,71.5742,-37.6555,1.18475,0.371723,1,1
648,81.5648,112.09,71.3886,-37.0296,1.18628,0.376358,1,1
649,81.7518,112.712,71.2016,-36.4082,1.18773,0.380914,1,1
650,81.9402,113.329,71.0132,-35.7914,1.18909,0.385391,1,1
651,82.1299,113.941,70.8235,-35.179,1.19038,0.389793,1,1
652,82.3209,114.549,70.6325,-34.5709,1.19158,0.394122,1,1
653,82.5131,115.153,70.4404,-33.9672,1.19271,0.398381,1,1
654,82.7063,115.752,70.2471,-33.3677,1.19377,0.402571,1,1
655,82.9006,116.348,70.0529,-32.7723,1.19476,0.406695,1,1
656,83.0958,116.939,69.8577,-32.181,1.19568,0.410754,1,1
657,83.2919,117.526,69.6615,-31.5938,1.19653,0.414751,1,1
658,83.4888,118.109,69.4646,-31.0105,1.19731,0.418688,1,1
659,83.6865,118.689,69.267,-30.4311,1.19804,0.422566,1,1
660,83.8849,119.264,69.0686,-29.8556,1.1987,0.426387,1,1
661,84.0839,119.836,68.8696,-29.2839,1.19931,0.430154,1,1
662,84.2835,120.404,68.67,-28.7159,1.19986,0.433866,1,1
663,84.4836,120.968,68.4699,-28.1516,1.20036,0.437527,1,1
664,84.6842,121.529,68.2693,-27.5909,1.2008,0.441137,1,1
665,84.8852,122.086,68.0683,-27.0338,1.2012,0.444698,1,1
666,85.0865,122.64,67.8669,-26.4803,1.20154,0.448211,1,1
667,85.2882,123.19,67.6652,-25.9302,1.20184,0.451679,1,1
668,85.4902,123.736,67.4633,-25.3836,1.20209,0.455101,1,1
669,85.6924,124.28,67.2611,-24.8404,1.2023,0.45848,1,1
670,85.8947,124.819,67.0587,-24.3005,1.20246,0.461816,1,1
671,86.0973,125.356,66.8562,-23.764,1.20259,0.465111,1,1
672,86.2999,125.889,66.6536,-23.2307,1.20267,0.468366,1,1
673,86.5026,126.419,66.4509,-22.7007,1.20272,0.471582,1,1
674,86.7053,126.946,66.2481,-22.1739,1.20273,0.47476,1,1
675,86.908,127.47,66.0454,-21.6502,1.2027,0.477901,1,1
676,87.1107,127.99,65.8428,-21.1297,1.20264,0.481006,1,1
677,87.3133,128.508,65.6402,-20.6122,1.20255,0.484077,1,1
678,87.5158,129.022,65.4377,-20.0978,1.20243,0.487113,1,1
679,87.7181,129.534,65.2353,-19.5864,1.20227,0.490115,1,1
680,87.9203,130.042,65.0331,-19.078,1.20209,0.493086,1,1
681,88.1223,130.547,64.8312,-18.5726,1.20188,0.496025,1,1
682,88.324,131.05,64.6294,-18.0701,1.20164,0.498933,1,1
683,88.5256,131.55,64.4279,-17.5704,1.20138,0.501811,1,1
684,88.7268,132.046,64.2267,-17.0737,1.20109,0.50466,1,1
685,88.9277,132.54,64.0257,-16.5797,1.20078,0.50748,1,1
686,89.1283,133.031,63.8251,-16.0886,1.20044,0.510273,1,1
687,89.3286,133.52,63.6249,-15.6003,1.20008,0.513038,1,1
688,89.5285,134.005,63.425,-15.1147,1.19971,0.515777,1,1
689,89.728,134.488,63.2255,-14.6318,1.19931,0.51849,1,1
690,89.9271,134.968,63.0264,-14.1516,1.19889,0.521177,1,1
691,90.1258,135.446,62.8277,-13.6741,1.19845,0.52384,1,1
692,90.324,135.921,62.6295,-13.1993,1.198,0.526479,1,1
693,90.5218,136.393,62.4317,-12.7271,1.19753,0.529093,1,1
694,90.719,136.862,62.2344,-12.2575,1.19704,0.531685,1,1
695,90.9158,137.33,62.0376,-11.7905,1.19654,0.534255,1,1
696,91.1121,137.794,61.8413,-11.326,1.19602,0.536802,1,1
697,91.3079,138.256,61.6456,-10.864,1.19549,0.539327,1,1
698,91.5031,138.715,61.4504,-10.4046,1.19495,0.541831,1,1
699,91.6978,139.172,61.2557,-9.9477,1.19439,0.544315,1,1
700,91.8919,139.627,61.0616,-9.49324,1.19382,0.546778,1,1
701,92.0854,140.079,60.8681,-9.04124,1.19324,0.549221,1,1
702,92.2783,140.528,60.6751,-8.59167,1.19265,0.551645,1,1
703,92.4707,140.975,60.4828,-8.14452,1.19204,0.554049,1,1
704,92.6624,141.42,60.291,-7.69976,1.19143,0.556435,1,1
705,92.8535,141.863,60.0999,-7.25738,1.19081,0.558802,1,1
706,93.044,142.303,59.9094,-6.81736,1.19018,0.561151,1,1
707,93.2339,142.74,59.7196,-6.37967,1.18954,0.563482,1,1
708,93.4231,143.176,59.5304,-5.94431,1.18889,0.565796,1,1
709,93.6117,143.609,59.3418,-5.51126,1.18823,0.568093,1,1
710,93.7996,144.039,59.1539,-5.08049,1.18757,0.570373,1,1
711,93.9868,144.468,58.9667,-4.652,1.1869,0.572636,1,1
712,94.1733,144.894,58.7801,-4.22576,1.18622,0.574884,1,1
713,94.3592,145.318,58.5942,-3.80175,1.18554,0.577115,1,1
714,94.5444,145.74,58.409,-3.37998,1.18485,0.57933,1,1
715,94.7289,146.16,58.2245,-2.96041,1.18416,0.581531,1,1
716,94.9127,146.577,58.0407,-2.54303,1.18346,0.583715,1,1
717,95.0958,146.992,57.8576,-2.12783,1.18276,0.585885,1,1
718,95.2783,147.405,57.6752,-1.71479,1.18205,0.588041,1,1
719,95.4599,147.816,57.4935,-1.30391,1.18134,0.590181,1,1
720,95.6409,148.225,57.3125,-0.89515,1.18062,0.592308,1,1
721,95.8212,148.631,57.1323,-0.488514,1.17991,0.59442,1,1
722,96.0007,149.036,56.9527,-0.0839834,1.17918,0.596519,1,1
723,96.1796,149.438,56.7739,0.318455,1.17846,0.598604,1,1
724,96.3577,149.839,56.5958,0.718816,1.17773,0.600675,1,1
725,96.535,150.237,56.4184,1.11711,1.177,0.602733,1,1
726,96.7117,150.633,56.2418,1.51336,1.17627,0.604778,1,1
727,96.8876,151.028,56.0659,1.90756,1.17554,0.606811,1,1
728,97.0627,151.42,55.8907,2.29974,1.1748,0.60883,1,1
729,97.2372,151.81,55.7163,2.68991,1.17406,0.610837,1,1
730,97.4109,152.198,55.5426,3.07807,1.17332,0.612831,1,1
731,97.5838,152.584,55.3696,3.46425,1.17258,0.614814,1,1
732,97.756,152.968,55.1974,3.84845,1.17184,0.616784,1,1
733,97.9275,153.351,55.026,4.23069,1.1711,0.618742,1,1
734,98.0982,153.731,54.8552,4.61097,1.17036,0.620688,1,1
735,98.2682,154.109,54.6852,4.98932,1.16962,0.622623,1,1
736,98.4375,154.486,54.516,5.36573,1.16887,0.624546,1,1
737,98.606,154.86,54.3475,5.74023,1.16813,0.626458,1,1
738,98.7737,155.233,54.1797,6.11282,1.16739,0.628358,1,1
739,98.9407,155.603,54.0127,6.48352,1.16665,0.630247,1,1
740,99.107,155.972,53.8464,6.85234,1.1659,0.632126,1,1
741,99.2725,156.339,53.6809,7.21928,1.16516,0.633993,1,1
742,99.4373,156.704,53.5161,7.58435,1.16442,0.63585,1,1
743,99.6014,157.068,53.3521,7.94758,1.16368,0.637696,1,1
744,99.7647,157.429,53.1888,8.30897,1.16294,0.639531,1,1
